polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
positive,483111,483111:0,"
     Winnie and her staff are the best crew you can find serving you.
    ",SERVICE#GENERAL,staff,"('15', '20')","['Winnie', 'staff', 'best', 'crew', 'find', 'serving']"
positive,483111,483111:0,"
     Winnie and her staff are the best crew you can find serving you.
    ",SERVICE#GENERAL,Winnie,"('0', '6')","['Winnie', 'staff', 'best', 'crew', 'find', 'serving']"
positive,483111,483111:1,"
     The food is reliable and the price is moderate.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'reliable', 'price', 'moderate']"
neutral,483111,483111:1,"
     The food is reliable and the price is moderate.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['The', 'food', 'reliable', 'price', 'moderate']"
positive,483111,483111:2,"
     What more can you ask for?
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['What', 'ask']"
positive,485026,485026:0,"
     For authentic Thai food, look no further than Toons.
    ",FOOD#QUALITY,Thai food,"('14', '23')","['For', 'authentic', 'Thai', 'food', 'look', 'Toons']"
positive,485026,485026:2,"
     Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.
    ",FOOD#QUALITY,Pad Thai,"('8', '16')","['Try', 'Pad', 'Thai', 'sample', 'anything', 'appetizer', 'menu', 'delicious']"
positive,485026,485026:2,"
     Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.
    ",FOOD#QUALITY,appetizer menu,"('44', '58')","['Try', 'Pad', 'Thai', 'sample', 'anything', 'appetizer', 'menu', 'delicious']"
positive,485767,485767:0,"
     Everything about this restaurant was special.
    ",RESTAURANT#GENERAL,restaurant,"('22', '32')","['Everything', 'restaurant', 'special']"
positive,485767,485767:1,"
     The service was attentive, yet discreet.
    ",SERVICE#GENERAL,service,"('4', '11')","['The', 'service', 'attentive', 'yet', 'discreet']"
positive,485767,485767:2,"
     The flavors robust and subtle.
    ",FOOD#QUALITY,NULL,"('0', '0')","['The', 'flavors', 'robust', 'subtle']"
positive,485767,485767:3,"
     The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.
    ",FOOD#QUALITY,brioche and lollies,"('4', '23')","['The', 'brioche', 'lollies', 'party', 'favors', 'cute', 'sweet', 'touch', 'memorable', 'meal']"
positive,485767,485767:4,"
     I'm saving up for my next visit.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['saving', 'next', 'visit']"
positive,485966,485966:1,"
     The place was quiet and delightful.
    ",AMBIENCE#GENERAL,place,"('4', '9')","['The', 'place', 'quiet', 'delightful']"
positive,485966,485966:2,"
     Service was good and food is wonderful.
    ",SERVICE#GENERAL,Service,"('0', '7')","['Service', 'good', 'food', 'wonderful']"
positive,485966,485966:2,"
     Service was good and food is wonderful.
    ",FOOD#QUALITY,food,"('21', '25')","['Service', 'good', 'food', 'wonderful']"
positive,485966,485966:3,"
     I did not try the caviar but I tried their salmon and crab salad (they are all good)
    ",FOOD#QUALITY,salmon,"('43', '49')","['I', 'try', 'caviar', 'I', 'tried', 'salmon', 'crab', 'salad', 'good']"
positive,485966,485966:3,"
     I did not try the caviar but I tried their salmon and crab salad (they are all good)
    ",FOOD#QUALITY,crab salad,"('54', '64')","['I', 'try', 'caviar', 'I', 'tried', 'salmon', 'crab', 'salad', 'good']"
positive,485966,485966:4,"
     It is definitely a good spot for snacks and chat.
    ",RESTAURANT#GENERAL,spot,"('24', '28')","['It', 'definitely', 'good', 'spot', 'snacks', 'chat']"
positive,490565,490565:0,"
     As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.
    ",RESTAURANT#GENERAL,Lucky Strike,"('85', '97')","['As', 'retired', 'hipster', 'I', 'say', 'degree', 'certainty', 'last', 'year', 'Lucky', 'Strike', 'best', 'late', 'night', 'city']"
positive,490565,490565:1,"
     The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
    ",SERVICE#GENERAL,wait staff,"('4', '14')","['The', 'wait', 'staff', 'pleasant', 'fun', 'part', 'gorgeous', 'wonderful', 'aesthetic', 'beautification', 'way', 'way']"
positive,490565,490565:2,"
     The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'yummy', 'especially', 'mussels', 'spicy', 'tomato', 'sauce', 'shoestring', 'crispy', 'fries']"
positive,490565,490565:2,"
     The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.
    ",FOOD#QUALITY,mussels in spicy tomato sauce,"('57', '86')","['The', 'food', 'yummy', 'especially', 'mussels', 'spicy', 'tomato', 'sauce', 'shoestring', 'crispy', 'fries']"
positive,490565,490565:2,"
     The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.
    ",FOOD#QUALITY,fries,"('115', '120')","['The', 'food', 'yummy', 'especially', 'mussels', 'spicy', 'tomato', 'sauce', 'shoestring', 'crispy', 'fries']"
positive,490565,490565:3,"
     But the best part about LS is the late night atmosphere, delightfully free of the BTs.
    ",AMBIENCE#GENERAL,late night atmosphere,"('34', '55')","['But', 'best', 'part', 'LS', 'late', 'night', 'atmosphere', 'delightfully', 'free', 'BTs']"
positive,490565,490565:4,"
     You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
    ",DRINKS#QUALITY,martini,"('32', '39')","['You', 'get', 'completely', 'delish', 'martini', 'glass', '2', 'drinks', 'I', 'recommend', 'Vanilla', 'Shanty', 'mmmm', 'great', 'homey', 'setting', 'great', 'music']"
positive,490565,490565:4,"
     You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
    ",DRINKS#STYLE_OPTIONS,martini,"('32', '39')","['You', 'get', 'completely', 'delish', 'martini', 'glass', '2', 'drinks', 'I', 'recommend', 'Vanilla', 'Shanty', 'mmmm', 'great', 'homey', 'setting', 'great', 'music']"
positive,490565,490565:4,"
     You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
    ",DRINKS#PRICES,martini,"('32', '39')","['You', 'get', 'completely', 'delish', 'martini', 'glass', '2', 'drinks', 'I', 'recommend', 'Vanilla', 'Shanty', 'mmmm', 'great', 'homey', 'setting', 'great', 'music']"
positive,490565,490565:4,"
     You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
    ",DRINKS#QUALITY,Vanilla Shanty,"('106', '120')","['You', 'get', 'completely', 'delish', 'martini', 'glass', '2', 'drinks', 'I', 'recommend', 'Vanilla', 'Shanty', 'mmmm', 'great', 'homey', 'setting', 'great', 'music']"
positive,490565,490565:4,"
     You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
    ",AMBIENCE#GENERAL,setting,"('146', '153')","['You', 'get', 'completely', 'delish', 'martini', 'glass', '2', 'drinks', 'I', 'recommend', 'Vanilla', 'Shanty', 'mmmm', 'great', 'homey', 'setting', 'great', 'music']"
positive,490565,490565:4,"
     You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.
    ",AMBIENCE#GENERAL,music,"('165', '170')","['You', 'get', 'completely', 'delish', 'martini', 'glass', '2', 'drinks', 'I', 'recommend', 'Vanilla', 'Shanty', 'mmmm', 'great', 'homey', 'setting', 'great', 'music']"
positive,490565,490565:5,"
     The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.
    ",AMBIENCE#GENERAL,in-house lady DJ,"('4', '20')","['The', 'lady', 'DJ', 'Saturday', 'nights', 'outrageously', 'good', 'taste', 'music', 'moreover', 'takes', 'requests']"
positive,490565,490565:6,"
     You can't go wrong with this place.
    ",RESTAURANT#GENERAL,place,"('29', '34')","['You', 'go', 'wrong', 'place']"
positive,493013,493013:0,"
     Suan is a great place that I often take my friends (classmates) too.
    ",RESTAURANT#GENERAL,Suan,"('0', '4')","['Suan', 'great', 'place', 'I', 'often', 'take', 'friends', 'classmates']"
positive,493013,493013:1,"
     Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.
    ",LOCATION#GENERAL,location,"('4', '12')","['Its', 'location', 'good', 'fact', 'Hutner', 'College', 'near', 'prices', 'reasonable', 'makes', 'students', 'go', 'back', 'Suan']"
positive,493013,493013:1,"
     Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.
    ",RESTAURANT#PRICES,Suan,"('126', '130')","['Its', 'location', 'good', 'fact', 'Hutner', 'College', 'near', 'prices', 'reasonable', 'makes', 'students', 'go', 'back', 'Suan']"
positive,493013,493013:2,"
     I LOVE their Thai
    ",FOOD#QUALITY,Thai,"('13', '17')","['I', 'LOVE', 'Thai']"
positive,493013,493013:3,"
     noodles with shrimp and chicken and coconut juice is the MUST!
    ",FOOD#QUALITY,noodles with shrimp and chicken and coconut juice,"('0', '49')","['noodles', 'shrimp', 'chicken', 'coconut', 'juice', 'MUST']"
positive,493013,493013:5,"
     I will go back to Suan soon!
    ",RESTAURANT#GENERAL,Suan,"('18', '22')","['I', 'go', 'back', 'Suan', 'soon']"
positive,493013,493013:6,"
     In summer-eat outside on a terrace (another great feature of Suan)!!!
    ",AMBIENCE#GENERAL,terrace,"('27', '34')","['In', 'outside', 'terrace', 'another', 'great', 'feature', 'Suan']"
positive,493514,493514:0,"
     I cannot imagine a friendlier staff working in a restaurant.
    ",SERVICE#GENERAL,staff,"('30', '35')","['I', 'cannot', 'imagine', 'friendlier', 'staff', 'working', 'restaurant']"
positive,493514,493514:1,"
     I cannot imagine better Indian food in all of the city.
    ",FOOD#QUALITY,Indian food,"('24', '35')","['I', 'cannot', 'imagine', 'better', 'Indian', 'food', 'city']"
positive,493514,493514:2,"
     I cannot imagine you not rushing out to eat there.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'cannot', 'imagine', 'rushing', 'eat']"
negative,494850,494850:1,"
     During the course of the past 3 months, the chef and staff changed and it was not for the better.
    ",FOOD#QUALITY,chef,"('44', '48')","['During', 'course', 'past', '3', 'months', 'chef', 'staff', 'changed', 'better']"
negative,494850,494850:1,"
     During the course of the past 3 months, the chef and staff changed and it was not for the better.
    ",SERVICE#GENERAL,staff,"('53', '58')","['During', 'course', 'past', '3', 'months', 'chef', 'staff', 'changed', 'better']"
negative,494850,494850:2,"
     I wish they would change back to what it was before.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'wish', 'would', 'change', 'back']"
negative,494850,494850:3,"
     The food now is inconsistent.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'inconsistent']"
positive,496132,496132:0,"
     This is the kind of place you'd like to take all your friends to and still keep a secret.
    ",RESTAURANT#MISCELLANEOUS,place,"('20', '25')","['This', 'kind', 'place', 'like', 'take', 'friends', 'still', 'keep', 'secret']"
positive,496132,496132:1,"
     The setting is casual and romantic.
    ",AMBIENCE#GENERAL,setting,"('4', '11')","['The', 'setting', 'casual', 'romantic']"
positive,496132,496132:2,"
     Prices are very good.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Prices', 'good']"
positive,496132,496132:3,"
     The food is excellent!
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'excellent']"
positive,496132,496132:4,"
     if you're daring, try the balsamic vinegar over icecream, it's wonderful!
    ",FOOD#QUALITY,balsamic vinegar over icecream,"('26', '56')","['daring', 'try', 'balsamic', 'vinegar', 'icecream', 'wonderful']"
negative,498657,498657:0,"
     Do not get the Go Go Hamburgers, no matter what the reviews say.
    ",FOOD#QUALITY,Go Go Hamburgers,"('15', '31')","['Do', 'get', 'Go', 'Go', 'Hamburgers', 'matter', 'reviews', 'say']"
negative,498657,498657:1,"
     They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.
    ",FOOD#QUALITY,NULL,"('0', '0')","['They', 'four', 'small', 'meat', 'patties', 'steamed', 'buns', 'worth', 'trying']"
negative,498657,498657:1,"
     They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.
    ",FOOD#STYLE_OPTIONS,NULL,"('0', '0')","['They', 'four', 'small', 'meat', 'patties', 'steamed', 'buns', 'worth', 'trying']"
negative,498657,498657:1,"
     They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.
    ",FOOD#PRICES,NULL,"('0', '0')","['They', 'four', 'small', 'meat', 'patties', 'steamed', 'buns', 'worth', 'trying']"
negative,498657,498657:2,"
     The rest of the dim sum, though pricey by Chinatown standards, is worth it.
    ",FOOD#PRICES,dim sum,"('16', '23')","['The', 'rest', 'dim', 'sum', 'though', 'pricey', 'Chinatown', 'standards', 'worth']"
positive,498657,498657:2,"
     The rest of the dim sum, though pricey by Chinatown standards, is worth it.
    ",FOOD#QUALITY,dim sum,"('16', '23')","['The', 'rest', 'dim', 'sum', 'though', 'pricey', 'Chinatown', 'standards', 'worth']"
positive,498657,498657:3,"
     Steamed fresh so brought hot hot hot to your table.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Steamed', 'fresh', 'brought', 'hot', 'hot', 'hot', 'table']"
negative,498657,498657:4,"
     The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.
    ",SERVICE#GENERAL,wait,"('4', '8')","['The', 'wait', 'long', 'dim', 'sum', 'like', 'sharing', 'tables', 'typical', 'raucous', 'dim', 'sum', 'atmosphere', 'gig', 'sleek', 'Chinatown', 'alternative']"
negative,498657,498657:4,"
     The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.
    ",AMBIENCE#GENERAL,atmosphere,"('106', '116')","['The', 'wait', 'long', 'dim', 'sum', 'like', 'sharing', 'tables', 'typical', 'raucous', 'dim', 'sum', 'atmosphere', 'gig', 'sleek', 'Chinatown', 'alternative']"
negative,498657,498657:4,"
     The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['The', 'wait', 'long', 'dim', 'sum', 'like', 'sharing', 'tables', 'typical', 'raucous', 'dim', 'sum', 'atmosphere', 'gig', 'sleek', 'Chinatown', 'alternative']"
negative,498657,498657:5,"
     A few tips: skip the turnip cake, roast pork buns and egg custards.
    ",FOOD#QUALITY,turnip cake,"('21', '32')","['A', 'tips', 'skip', 'turnip', 'cake', 'roast', 'pork', 'buns', 'egg', 'custards']"
negative,498657,498657:5,"
     A few tips: skip the turnip cake, roast pork buns and egg custards.
    ",FOOD#QUALITY,roast pork buns,"('34', '49')","['A', 'tips', 'skip', 'turnip', 'cake', 'roast', 'pork', 'buns', 'egg', 'custards']"
negative,498657,498657:5,"
     A few tips: skip the turnip cake, roast pork buns and egg custards.
    ",FOOD#QUALITY,egg custards,"('54', '66')","['A', 'tips', 'skip', 'turnip', 'cake', 'roast', 'pork', 'buns', 'egg', 'custards']"
negative,498657,498657:6,"
     These are overpriced and you can get better just around the corner:
    ",FOOD#PRICES,NULL,"('0', '0')","['These', 'overpriced', 'get', 'better', 'around', 'corner']"
negative,498657,498657:6,"
     These are overpriced and you can get better just around the corner:
    ",FOOD#QUALITY,NULL,"('0', '0')","['These', 'overpriced', 'get', 'better', 'around', 'corner']"
positive,503807,503807:1,"
     I was pleasantly suprised.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['I', 'pleasantly', 'suprised']"
positive,503807,503807:2,"
     The food was exceptional.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'exceptional']"
positive,503807,503807:4,"
     I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.
    ",FOOD#QUALITY,braised lamb shank in red wine,"('44', '74')","['I', 'choose', 'go', 'one', 'special', 'braised', 'lamb', 'shank', 'red', 'wine', 'excellent']"
positive,503807,503807:5,"
     The service was friendly and the atmosphere was casual.
    ",SERVICE#GENERAL,service,"('4', '11')","['The', 'service', 'friendly', 'atmosphere', 'casual']"
neutral,503807,503807:5,"
     The service was friendly and the atmosphere was casual.
    ",AMBIENCE#GENERAL,atmosphere,"('33', '43')","['The', 'service', 'friendly', 'atmosphere', 'casual']"
positive,503807,503807:6,"
     The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal
    ",FOOD#QUALITY,meal,"('111', '115')","['The', 'restaurant', 'bit', 'noisy', 'something', 'overlooked', 'sit', 'enjoy', 'great', 'meal']"
neutral,503807,503807:6,"
     The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal
    ",AMBIENCE#GENERAL,restaurant,"('4', '14')","['The', 'restaurant', 'bit', 'noisy', 'something', 'overlooked', 'sit', 'enjoy', 'great', 'meal']"
positive,505535,505535:0,"
     this little place has a cute interior decor and affordable city prices.
    ",AMBIENCE#GENERAL,interior decor,"('29', '43')","['little', 'place', 'cute', 'interior', 'decor', 'affordable', 'city', 'prices']"
positive,505535,505535:0,"
     this little place has a cute interior decor and affordable city prices.
    ",RESTAURANT#PRICES,place,"('12', '17')","['little', 'place', 'cute', 'interior', 'decor', 'affordable', 'city', 'prices']"
positive,505535,505535:1,"
     the pad se ew chicken was delicious, however the pad thai was far too oily.
    ",FOOD#QUALITY,pad se ew chicken,"('4', '21')","['pad', 'se', 'ew', 'chicken', 'delicious', 'however', 'pad', 'thai', 'far', 'oily']"
negative,505535,505535:1,"
     the pad se ew chicken was delicious, however the pad thai was far too oily.
    ",FOOD#QUALITY,pad thai,"('49', '57')","['pad', 'se', 'ew', 'chicken', 'delicious', 'however', 'pad', 'thai', 'far', 'oily']"
positive,507755,507755:0,"
     Have eaten at Ginger House several times, and it's always good.
    ",RESTAURANT#GENERAL,Ginger House,"('14', '26')","['Have', 'eaten', 'Ginger', 'House', 'several', 'times', 'always', 'good']"
positive,507755,507755:1,"
     The fried dumplings are GREAT!
    ",FOOD#QUALITY,fried dumplings,"('4', '19')","['The', 'fried', 'dumplings', 'GREAT']"
positive,507755,507755:2,"
     Finally a reliable Chinese restaurant!
    ",RESTAURANT#GENERAL,Chinese restaurant,"('19', '37')","['Finally', 'reliable', 'Chinese', 'restaurant']"
negative,507844,507844:0,"
     This place would be so much better served by being run by a group that actually understands customer service.
    ",SERVICE#GENERAL,customer service,"('92', '108')","['This', 'place', 'would', 'much', 'better', 'served', 'run', 'group', 'actually', 'understands', 'customer', 'service']"
negative,507844,507844:1,"
     The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['The', 'thing', 'walk', 'eat', 'planning', 'event', 'especially', 'small', 'intimate', 'one', 'forget']"
negative,507844,507844:2,"
     They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!
    ",SERVICE#GENERAL,NULL,"('0', '0')","['They', 'helpful', 'least', 'give', 'grand', 'run', 'around', 'time', 'event', 'date', 'rolls', 'around', 'regret', 'chosing', 'place', 'also', 'become', 'hostile']"
negative,507844,507844:3,"
     Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Nobody', 'restaurant', 'give', 'firm', 'answers', 'anything', 'end', 'one', 'person', 'takes', 'responsibility', 'anything']"
negative,507844,507844:4,"
     Terrible, terrible management - deserves to be shut-down.
    ",SERVICE#GENERAL,management,"('19', '29')","['Terrible', 'terrible', 'management', 'deserves']"
negative,507844,507844:4,"
     Terrible, terrible management - deserves to be shut-down.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Terrible', 'terrible', 'management', 'deserves']"
positive,507937,507937:0,"
     Never fails to please.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Never', 'fails', 'please']"
positive,507937,507937:1,"
     delicious bagels, especially when right out of the oven.
    ",FOOD#QUALITY,bagels,"('10', '16')","['delicious', 'bagels', 'especially', 'right', 'oven']"
positive,507937,507937:2,"
     Spreads and toppings are great - though a bit pricey.
    ",FOOD#QUALITY,Spreads,"('0', '7')","['Spreads', 'toppings', 'great', 'though', 'bit', 'pricey']"
positive,507937,507937:2,"
     Spreads and toppings are great - though a bit pricey.
    ",FOOD#QUALITY,toppings,"('12', '20')","['Spreads', 'toppings', 'great', 'though', 'bit', 'pricey']"
negative,507937,507937:2,"
     Spreads and toppings are great - though a bit pricey.
    ",FOOD#PRICES,Spreads,"('0', '7')","['Spreads', 'toppings', 'great', 'though', 'bit', 'pricey']"
negative,507937,507937:2,"
     Spreads and toppings are great - though a bit pricey.
    ",FOOD#PRICES,toppings,"('12', '20')","['Spreads', 'toppings', 'great', 'though', 'bit', 'pricey']"
positive,507937,507937:3,"
     Service is fast and friendly.
    ",SERVICE#GENERAL,Service,"('0', '7')","['Service', 'fast', 'friendly']"
negative,507937,507937:4,"
     Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Only', 'drawback', 'toast', 'bagel', 'make', 'eggs', 'bagel']"
positive,507937,507937:5,"
     But that is highly forgivable.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['But', 'highly', 'forgivable']"
neutral,509227,509227:0,"
     Been there, done that, and New York, it's not that big a deal.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Been', 'done', 'New', 'York', 'big', 'deal']"
negative,509227,509227:1,"
     The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
    ",FOOD#QUALITY,food,"('4', '8')","['The', 'food', 'decent', 'best', 'ambience', 'well', 'matter', 'opinion', 'may', 'consider', 'sweet', 'thing', 'I', 'thought', 'annoying']"
negative,509227,509227:1,"
     The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
    ",AMBIENCE#GENERAL,ambience,"('36', '44')","['The', 'food', 'decent', 'best', 'ambience', 'well', 'matter', 'opinion', 'may', 'consider', 'sweet', 'thing', 'I', 'thought', 'annoying']"
negative,509227,509227:2,"
     If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.
    ",RESTAURANT#MISCELLANEOUS,NULL,"('0', '0')","['If', 'celebrities', 'make', 'sweat', 'ride', 'like', 'around', 'parts', 'yawn', 'wonder', 'whats', 'hype']"
neutral,509227,509227:3,"
     Rao is a good restaurant, but it's nothing special.
    ",RESTAURANT#GENERAL,Rao,"('0', '3')","['Rao', 'good', 'restaurant', 'nothing', 'special']"
positive,511290,511290:1,"
     But after last night, Spice Grill is the only place I'm eating indian cuisine.
    ",FOOD#QUALITY,indian cuisine,"('63', '77')","['But', 'last', 'night', 'Spice', 'Grill', 'place', 'eating', 'indian', 'cuisine']"
positive,511290,511290:2,"
     You must try the shrimp appetizers.
    ",FOOD#QUALITY,shrimp appetizers,"('17', '34')","['You', 'must', 'try', 'shrimp', 'appetizers']"
positive,511290,511290:3,"
     Even my Indian friend couldn't believe how good and tasty everything was.
    ",FOOD#QUALITY,NULL,"('0', '0')","['Even', 'Indian', 'friend', 'believe', 'good', 'tasty', 'everything']"
positive,511290,511290:4,"
     This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
    ",AMBIENCE#GENERAL,ambience,"('31', '39')","['This', 'place', 'correct', 'ambience', 'excellent', 'staff', 'make', 'feel', 'like', 'guest', 'friend', 'time']"
positive,511290,511290:4,"
     This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
    ",SERVICE#GENERAL,staff,"('57', '62')","['This', 'place', 'correct', 'ambience', 'excellent', 'staff', 'make', 'feel', 'like', 'guest', 'friend', 'time']"
positive,512294,512294:0,"
     Great food, great prices, great service.
    ",FOOD#QUALITY,food,"('6', '10')","['Great', 'food', 'great', 'prices', 'great', 'service']"
positive,512294,512294:0,"
     Great food, great prices, great service.
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['Great', 'food', 'great', 'prices', 'great', 'service']"
positive,512294,512294:0,"
     Great food, great prices, great service.
    ",SERVICE#GENERAL,service,"('32', '39')","['Great', 'food', 'great', 'prices', 'great', 'service']"
positive,512294,512294:1,"
     If you are looking for a good quality, cheap eats - this is the place.
    ",FOOD#QUALITY,eats,"('45', '49')","['If', 'looking', 'good', 'quality', 'cheap', 'eats', 'place']"
positive,512294,512294:1,"
     If you are looking for a good quality, cheap eats - this is the place.
    ",FOOD#PRICES,eats,"('45', '49')","['If', 'looking', 'good', 'quality', 'cheap', 'eats', 'place']"
positive,512925,512925:0,"
     it's a perfect place to have a amanzing indian food.
    ",FOOD#QUALITY,indian food,"('40', '51')","['perfect', 'place', 'amanzing', 'indian', 'food']"
positive,512925,512925:1,"
     I really loved the different and inovated touch that's the cheff gives to the food.
    ",FOOD#STYLE_OPTIONS,cheff,"('59', '64')","['I', 'really', 'loved', 'different', 'inovated', 'touch', 'cheff', 'gives', 'food']"
positive,512925,512925:2,"
     also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!
    ",AMBIENCE#GENERAL,place,"('66', '71')","['also', 'great', 'dinner', 'romantic', 'confortable', 'place', 'service', 'perfect', 'frendly', 'never', 'want', 'live', 'place']"
